datetime,open,high,low,close,adj_close,volume,name
1972-06-01,0.0,2.6822919845581055,2.6458330154418945,2.6770830154418945,0.6786606311798096,552000,DE
1972-06-02,2.6770830154418945,2.734375,2.6770830154418945,2.7291669845581055,0.691864013671875,396000,DE
1972-06-05,2.7239580154418945,2.7239580154418945,2.6875,2.71875,0.689224123954773,242400,DE
1972-06-06,2.71875,2.7291669845581055,2.6875,2.6927080154418945,0.6826218366622925,448800,DE
1972-06-07,2.6770830154418945,2.6770830154418945,2.65625,2.6614580154418945,0.674700140953064,578400,DE
1972-06-08,2.671875,2.6979169845581055,2.671875,2.6875,0.6813024878501892,208800,DE
1972-06-09,2.6822919845581055,2.6822919845581055,2.6666669845581055,2.671875,0.6773405075073242,21600,DE
1972-06-12,2.671875,2.6822919845581055,2.625,2.625,0.665457546710968,124800,DE
1972-06-13,2.59375,2.59375,2.5208330154418945,2.59375,0.6575358510017395,276000,DE
1972-06-14,2.609375,2.6666669845581055,2.609375,2.6354169845581055,0.6680983901023865,211200,DE
1972-06-15,2.6354169845581055,2.6979169845581055,2.6302080154418945,2.6458330154418945,0.6707389950752258,249600,DE
1972-06-16,2.6458330154418945,2.65625,2.6458330154418945,2.65625,0.6733792424201965,309600,DE
1972-06-19,2.65625,2.6614580154418945,2.6458330154418945,2.65625,0.6733792424201965,55200,DE
1972-06-20,2.65625,2.6666669845581055,2.6510419845581055,2.65625,0.6733792424201965,192000,DE
1972-06-21,2.65625,2.6614580154418945,2.6354169845581055,2.6354169845581055,0.6680983901023865,223200,DE
1972-06-22,2.6354169845581055,2.6354169845581055,2.59375,2.6041669845581055,0.6601762771606445,175200,DE
1972-06-23,2.6041669845581055,2.6041669845581055,2.546875,2.546875,0.6456525325775146,141600,DE
1972-06-26,2.5104169845581055,2.5104169845581055,2.4479169845581055,2.4791669845581055,0.6284881234169006,518400,DE
1972-06-27,2.4947919845581055,2.515625,2.4947919845581055,2.5,0.6337689757347107,199200,DE
1972-06-28,2.5,2.5,2.4791669845581055,2.4947919845581055,0.6324490308761597,93600,DE
1972-06-29,2.4791669845581055,2.4791669845581055,2.453125,2.46875,0.6258475184440613,182400,DE
